job_id,job_title,extracted_skills,experience_level,extracted_job_skills_count,role_category,extracted_requirements,extracted_responsibilities
4867b938-16eb-4a8f-8400-ce860c3a60c2,it recruiter,"project management, jira, scrum, negosiasi, problem solving, agile",entry level,6,hr / recruiter,teknis wajib menguasai project management jira scrum negosiasi problem solving serta agile memiliki kemampuan problem solving yang baik sangat diutamakan,
3ff09f7f-631a-4418-9760-d8719c1f8ee0,devops engineer,"javascript, react, git, fastapi, leadership, mongodb",entry level,6,devops / cloud engineer,teknis wajib menguasai javascript react git fastapi leadership serta mongodb memiliki kemampuan problem solving yang baik sangat diutamakan,
711a69b8-8120-4d4f-aba4-43e73277a624,it recruiter,"jira, negosiasi, problem solving, strategic planning, agile",,5,hr / recruiter,teknis wajib menguasai jira negosiasi problem solving strategic planning serta agile memiliki kemampuan problem solving yang baik sangat diutamakan,
4b714790-a2ec-4af6-bcda-f3f4ab91e5c1,machine learning engineer,"statistika, data visualization, negosiasi, r",,4,data scientist / ml engineer,teknis wajib menguasai statistika data visualization negosiasi serta r memiliki kemampuan problem solving yang baik sangat diutamakan,
7b573fcc-7463-4ee5-9a77-d95d5a45d639,data scientist,"project management, statistika, powerbi, data visualization, machine learning, r, sql",senior level,7,researcher,teknis wajib menguasai project management statistika powerbi data visualization machine learning r serta sql memiliki kemampuan problem solving yang baik sangat diutamakan,
f9895041-fd85-4df7-97e4-6cc1ab8b8592,devops engineer,"react, git, python, strategic planning",senior level,4,devops / cloud engineer,teknis wajib menguasai react git python serta strategic planning memiliki kemampuan problem solving yang baik sangat diutamakan,
4b87155e-5d6b-4b14-b81a-944343af1221,product manager,"jira, negosiasi, problem solving, strategic planning, komunikasi",,5,product manager,teknis wajib menguasai jira negosiasi problem solving strategic planning serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
2fce922b-cdbe-43f9-90da-a81797dd4b0f,data scientist,"komunikasi, powerbi, scrum, python, r, sql, tableau",,7,researcher,teknis wajib menguasai komunikasi powerbi scrum python r sql serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
e5f2c2d6-1f02-4907-9b0e-65bfb651cd25,data scientist,"statistika, powerbi, leadership, agile, r, tensorflow, sql",entry level,7,researcher,teknis wajib menguasai statistika powerbi leadership agile r tensorflow serta sql memiliki kemampuan problem solving yang baik sangat diutamakan,
c89344af-6afc-4acb-969f-50ee8a896f2b,data scientist,"project management, powerbi, scikit-learn, python, strategic planning, r, sql, tableau",,8,researcher,teknis wajib menguasai project management powerbi scikitlearn python strategic planning r sql serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
c15ad4e6-90e8-4ec4-8919-fdf95a5aba2b,devops engineer,"postgresql, javascript, react, problem solving, leadership",senior level,5,devops / cloud engineer,teknis wajib menguasai postgresql javascript react problem solving serta leadership memiliki kemampuan problem solving yang baik sangat diutamakan,
3fb17e18-37e3-433c-8434-8f109e5359f0,data analyst,"statistika, powerbi, negosiasi, agile, sql",,5,data analyst,teknis wajib menguasai statistika powerbi negosiasi agile serta sql memiliki kemampuan problem solving yang baik sangat diutamakan,
af379bd7-8e87-4fe7-b4af-7fb71a20f12a,frontend developer,"git, python, strategic planning, mongodb, nuxt.js",,5,frontend developer,teknis wajib menguasai git python strategic planning mongodb serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
77b5c9f6-71f6-43c3-ae74-1e9c7f4bfe47,data scientist,"statistika, powerbi, scrum, strategic planning, r, pandas, tableau",senior level,7,researcher,teknis wajib menguasai statistika powerbi scrum strategic planning r pandas serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
b2142418-4d23-4c2a-9132-3fb11ad59840,machine learning engineer,"statistika, data visualization, machine learning, negosiasi, python, komunikasi",,6,data scientist / ml engineer,teknis wajib menguasai statistika data visualization machine learning negosiasi python serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
544536b1-7c76-45bc-94dc-62719e1e7bfd,data scientist,"statistika, scikit-learn, machine learning, negosiasi, python, tableau",senior level,6,researcher,teknis wajib menguasai statistika scikitlearn machine learning negosiasi python serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
f2c6e3be-949c-44a0-9bdb-f54fec95b776,product manager,"project management, negosiasi, leadership, problem solving, strategic planning",,5,product manager,teknis wajib menguasai project management negosiasi leadership problem solving serta strategic planning memiliki kemampuan problem solving yang baik sangat diutamakan,
17f4c3b3-5119-4c77-ba65-46bb828653f0,product manager,"project management, jira, leadership, strategic planning, agile, problem solving, komunikasi",senior level,7,product manager,teknis wajib menguasai project management jira leadership strategic planning agile problem solving serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
c4924ff6-9188-4a28-a14b-45b1dc3e742e,frontend developer,"javascript, react, git, python, strategic planning, nuxt.js",senior level,6,frontend developer,teknis wajib menguasai javascript react git python strategic planning serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
c67b8e03-53a2-4633-bcc0-4a17b55c9ece,it recruiter,"scrum, project management, jira, komunikasi",,4,hr / recruiter,teknis wajib menguasai scrum project management jira serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
29cd59c5-3aff-4271-a879-0afa43ea5aff,frontend developer,"postgresql, javascript, typescript, leadership, python, mongodb",senior level,6,frontend developer,teknis wajib menguasai postgresql javascript typescript leadership python serta mongodb memiliki kemampuan problem solving yang baik sangat diutamakan,
30c86eab-f762-4a1f-9be0-8ba7a7207823,product manager,"negosiasi, leadership, komunikasi, strategic planning",entry level,4,product manager,teknis wajib menguasai negosiasi leadership komunikasi serta strategic planning memiliki kemampuan problem solving yang baik sangat diutamakan,
f4b42190-f43c-492f-92fe-03b047579d99,it recruiter,"jira, negosiasi, problem solving, strategic planning, agile, leadership",senior level,6,hr / recruiter,teknis wajib menguasai jira negosiasi problem solving strategic planning agile serta leadership memiliki kemampuan problem solving yang baik sangat diutamakan,
116d2d05-def8-4000-b129-9e999f3142ce,data analyst,"jira, scikit-learn, data visualization, machine learning, leadership, tensorflow, sql, tableau",,8,data analyst,teknis wajib menguasai jira scikitlearn data visualization machine learning leadership tensorflow sql serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
4be3ec25-0dbc-42b1-bb89-e5e68de64b29,backend developer,"docker, python, komunikasi, node.js, nuxt.js",,5,backend developer,teknis wajib menguasai docker python komunikasi nodejs serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
afc6c164-3cb8-467a-acd8-3227051704d0,ui/ux designer,"user research, figma, prototyping, negosiasi",,4,ux / ui designer,teknis wajib menguasai user research figma prototyping serta negosiasi memiliki kemampuan problem solving yang baik sangat diutamakan,
033450b5-180a-4a2a-bb47-d4f41d6d15db,machine learning engineer,"statistika, scikit-learn, scrum, python, r, sql, pandas",senior level,7,data scientist / ml engineer,teknis wajib menguasai statistika scikitlearn scrum python r sql serta pandas memiliki kemampuan problem solving yang baik sangat diutamakan,
1e9a1a15-833e-4bfe-b920-9b0edde5fafd,product manager,"project management, scrum, negosiasi, problem solving, strategic planning, leadership",,6,product manager,teknis wajib menguasai project management scrum negosiasi problem solving strategic planning serta leadership memiliki kemampuan problem solving yang baik sangat diutamakan,
aed03f08-9654-41dc-aa16-d1f0384cb59c,devops engineer,"javascript, docker, fastapi, scrum, negosiasi, python, redis",,7,devops / cloud engineer,teknis wajib menguasai javascript docker fastapi scrum negosiasi python serta redis memiliki kemampuan problem solving yang baik sangat diutamakan,
672a3696-e5a5-4b63-ac24-e642a8f69b52,backend developer,"fastapi, scrum, negosiasi, vue.js, node.js",senior level,5,backend developer,teknis wajib menguasai fastapi scrum negosiasi vuejs serta nodejs memiliki kemampuan problem solving yang baik sangat diutamakan,
d5c0312b-52c1-4e4c-9cea-1e2803eae45e,data analyst,"jira, komunikasi, data visualization, machine learning, r, tensorflow, sql, pandas",,8,data analyst,teknis wajib menguasai jira komunikasi data visualization machine learning r tensorflow sql serta pandas memiliki kemampuan problem solving yang baik sangat diutamakan,
a3da038e-5997-4ee6-8861-f35a8c97f962,ui/ux designer,"photoshop, problem solving, design system, wireframing, figma",entry level,5,ux / ui designer,teknis wajib menguasai photoshop problem solving design system wireframing serta figma memiliki kemampuan problem solving yang baik sangat diutamakan,
becd86ae-1440-47c0-a33d-0afbe230c006,backend developer,"react, fastapi, typescript, komunikasi, nuxt.js",,5,backend developer,teknis wajib menguasai react fastapi typescript komunikasi serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
2d63718d-c7b2-4973-a366-6fa680121349,devops engineer,"postgresql, project management, git, python, agile",entry level,5,devops / cloud engineer,teknis wajib menguasai postgresql project management git python serta agile memiliki kemampuan problem solving yang baik sangat diutamakan,
84e165e9-b0f8-4c03-bf21-7ad15747321a,data analyst,"statistika, powerbi, problem solving, strategic planning, python, sql",,6,data analyst,teknis wajib menguasai statistika powerbi problem solving strategic planning python serta sql memiliki kemampuan problem solving yang baik sangat diutamakan,
120d3ef9-dfa1-49ae-8a76-7a243723ee25,it recruiter,"jira, scrum, negosiasi, strategic planning, agile",,5,hr / recruiter,teknis wajib menguasai jira scrum negosiasi strategic planning serta agile memiliki kemampuan problem solving yang baik sangat diutamakan,
fb3406df-97a3-4982-b726-4d76545a0436,frontend developer,"git, react, fastapi, python, strategic planning, mongodb, redis",,7,frontend developer,teknis wajib menguasai git react fastapi python strategic planning mongodb serta redis memiliki kemampuan problem solving yang baik sangat diutamakan,
50255758-5c2d-469d-b26b-dcb0f2094264,full stack developer,"javascript, typescript, strategic planning, python, redis",entry level,5,fullstack developer,teknis wajib menguasai javascript typescript strategic planning python serta redis memiliki kemampuan problem solving yang baik sangat diutamakan,
0064368e-a036-4080-af5b-bb7404430b04,it recruiter,"negosiasi, problem solving, agile, leadership",,4,hr / recruiter,teknis wajib menguasai negosiasi problem solving agile serta leadership memiliki kemampuan problem solving yang baik sangat diutamakan,
2a3fe975-92a0-41df-9fe0-aa2fbf930748,backend developer,"docker, react, fastapi, scrum, python, agile, redis, node.js",,8,backend developer,teknis wajib menguasai docker react fastapi scrum python agile redis serta nodejs memiliki kemampuan problem solving yang baik sangat diutamakan,
b63f1240-e3f9-44f8-aec7-7524eb2968d5,frontend developer,"javascript, scrum, vue.js, agile, mongodb, nuxt.js",entry level,6,frontend developer,teknis wajib menguasai javascript scrum vuejs agile mongodb serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
a77c3243-c7b7-482c-af88-7824eeca47d1,frontend developer,"docker, react, fastapi, scrum, strategic planning, mongodb, node.js",senior level,7,frontend developer,teknis wajib menguasai docker react fastapi scrum strategic planning mongodb serta nodejs memiliki kemampuan problem solving yang baik sangat diutamakan,
a107c078-ffac-4220-b7ca-5fcda84a06a1,ui/ux designer,"project management, ui/ux, photoshop, adobe illustrator, design system, prototyping",senior level,6,ux / ui designer,teknis wajib menguasai project management uiux photoshop adobe illustrator design system serta prototyping memiliki kemampuan problem solving yang baik sangat diutamakan,
45665c43-21dc-47a2-ad5d-f5396d7d3cb0,devops engineer,"git, scrum, vue.js, redis, nuxt.js",,5,devops / cloud engineer,teknis wajib menguasai git scrum vuejs redis serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
